date,campaign_name,platform,ad_creative_type,audience_segment,impressions,clicks,conversions,spend,revenue
06-06-2024,Campaign 3,TikTok,Video,Gen Z,5247,256,14,56.75,1391.04
06-06-2024,Campaign 3,TikTok,Video,Millennials,562,12,1,11.08,87.56
06-06-2024,Campaign 3,TikTok,Video,Gen X,278,9,0,5.28,0
06-06-2024,Campaign 3,TikTok,Image,Gen Z,9690,76,3,135.25,241.57
06-06-2024,Campaign 3,TikTok,Image,Millennials,1405,11,0,34.25,0
06-06-2024,Campaign 3,TikTok,Image,Gen X,682,12,0,19.58,0
06-06-2024,Campaign 3,TikTok,Carousel,Gen Z,10605,120,7,178.33,472.98
06-06-2024,Campaign 3,TikTok,Carousel,Millennials,1173,32,2,23.06,126.12
06-06-2024,Campaign 3,TikTok,Carousel,Gen X,978,16,1,11.44,79.55
06-06-2024,Campaign 3,Facebook,Video,Gen Z,1324,34,4,20.97,336.69
06-06-2024,Campaign 3,Facebook,Video,Millennials,10675,275,29,123.09,1954.73
06-06-2024,Campaign 3,Facebook,Video,Gen X,4699,214,11,55.5,681.37
06-06-2024,Campaign 3,Facebook,Image,Gen Z,1903,11,0,50.91,0
06-06-2024,Campaign 3,Facebook,Image,Millennials,8206,82,3,123.77,284.51
06-06-2024,Campaign 3,Facebook,Image,Gen X,3220,19,0,62.91,0
06-06-2024,Campaign 3,Facebook,Carousel,Gen Z,2133,27,0,41.44,0
06-06-2024,Campaign 3,Facebook,Carousel,Millennials,5963,124,7,179.27,475.51
06-06-2024,Campaign 3,Facebook,Carousel,Gen X,3484,103,5,46.29,275.84
07-06-2024,Campaign 3,Instagram,Video,Gen Z,9450,211,10,165.12,872.9
07-06-2024,Campaign 3,Instagram,Video,Millennials,6752,232,32,124.51,1957.17
07-06-2024,Campaign 3,Instagram,Video,Gen X,759,32,3,11.94,271.42
07-06-2024,Campaign 3,Instagram,Image,Gen Z,5398,75,2,74.93,192.17
07-06-2024,Campaign 3,Instagram,Image,Millennials,4036,59,1,48.6,95.56
07-06-2024,Campaign 3,Instagram,Image,Gen X,126,1,0,2.19,0
07-06-2024,Campaign 3,Instagram,Carousel,Gen Z,7961,144,4,118.89,378.5
07-06-2024,Campaign 3,Instagram,Carousel,Millennials,7444,205,8,160.23,760.15
07-06-2024,Campaign 3,Instagram,Carousel,Gen X,279,7,0,3.61,0
07-06-2024,Campaign 3,TikTok,Video,Gen Z,7478,237,35,166.91,2392.93
07-06-2024,Campaign 3,TikTok,Video,Millennials,1802,60,8,49.52,588.28
07-06-2024,Campaign 3,TikTok,Video,Gen X,303,9,0,7.79,0
07-06-2024,Campaign 3,TikTok,Image,Gen Z,5760,79,1,123.47,50.2
07-06-2024,Campaign 3,TikTok,Image,Millennials,1670,13,0,21.31,0
07-06-2024,Campaign 3,TikTok,Image,Gen X,907,10,0,18.88,0
07-06-2024,Campaign 3,TikTok,Carousel,Gen Z,8200,101,2,219.74,168.33
07-06-2024,Campaign 3,TikTok,Carousel,Millennials,611,7,0,11.72,0
07-06-2024,Campaign 3,TikTok,Carousel,Gen X,770,17,1,22.31,58.5
07-06-2024,Campaign 3,Facebook,Video,Gen Z,1964,63,7,27.73,576.26
07-06-2024,Campaign 3,Facebook,Video,Millennials,5964,237,18,75.33,1419.78
07-06-2024,Campaign 3,Facebook,Video,Gen X,4389,132,14,130.15,998.79
07-06-2024,Campaign 3,Facebook,Image,Gen Z,1077,15,0,23.78,0
07-06-2024,Campaign 3,Facebook,Image,Millennials,5563,37,1,56.19,70.09
07-06-2024,Campaign 3,Facebook,Image,Gen X,3900,44,1,78.24,82.97
07-06-2024,Campaign 3,Facebook,Carousel,Gen Z,1505,31,1,30,71.83
07-06-2024,Campaign 3,Facebook,Carousel,Millennials,5966,98,7,80.51,434.59
07-06-2024,Campaign 3,Facebook,Carousel,Gen X,3879,90,4,75.33,299.48
08-06-2024,Campaign 3,Instagram,Video,Gen Z,6925,258,20,128.16,1486.59
08-06-2024,Campaign 3,Instagram,Video,Millennials,2384,98,8,43.7,549.48
08-06-2024,Campaign 3,Instagram,Video,Gen X,259,9,1,3.21,55.64
08-06-2024,Campaign 3,Instagram,Image,Gen Z,4865,76,3,110.87,294.53
08-06-2024,Campaign 3,Instagram,Image,Millennials,6704,66,0,146.04,0
08-06-2024,Campaign 3,Instagram,Image,Gen X,884,7,0,20.39,0
08-06-2024,Campaign 3,Instagram,Carousel,Gen Z,6265,184,13,99.51,862.37
08-06-2024,Campaign 3,Instagram,Carousel,Millennials,6991,70,3,106.03,158.42
08-06-2024,Campaign 3,Instagram,Carousel,Gen X,362,9,0,3.81,0
08-06-2024,Campaign 3,TikTok,Video,Gen Z,8255,375,27,180.39,2275.67
08-06-2024,Campaign 3,TikTok,Video,Millennials,982,22,2,15.27,101.76
08-06-2024,Campaign 3,TikTok,Video,Gen X,116,2,0,2.67,0
08-06-2024,Campaign 3,TikTok,Image,Gen Z,14210,201,2,288.25,149.73
08-06-2024,Campaign 3,TikTok,Image,Millennials,965,13,0,24.18,0
08-06-2024,Campaign 3,TikTok,Image,Gen X,126,0,0,1.42,0
08-06-2024,Campaign 3,TikTok,Carousel,Gen Z,7704,169,5,196.55,406.72
08-06-2024,Campaign 3,TikTok,Carousel,Millennials,1001,20,0,29.84,0
08-06-2024,Campaign 3,TikTok,Carousel,Gen X,320,8,0,6.68,0
08-06-2024,Campaign 3,Facebook,Video,Gen Z,1930,88,6,33.37,489.79
08-06-2024,Campaign 3,Facebook,Video,Millennials,9376,299,43,190.11,3154.93
08-06-2024,Campaign 3,Facebook,Video,Gen X,4355,173,24,60.1,1838.17
08-06-2024,Campaign 3,Facebook,Image,Gen Z,1774,30,0,37.16,0
08-06-2024,Campaign 3,Facebook,Image,Millennials,9156,77,0,145.32,0
08-06-2024,Campaign 3,Facebook,Image,Gen X,4310,78,3,92.42,266.2
08-06-2024,Campaign 3,Facebook,Carousel,Gen Z,1091,15,0,23.84,0
08-06-2024,Campaign 3,Facebook,Carousel,Millennials,5709,58,2,102.22,124.1
08-06-2024,Campaign 3,Facebook,Carousel,Gen X,5638,65,2,72.76,132.94
09-06-2024,Campaign 3,Instagram,Video,Gen Z,9721,370,40,120.48,3200.45
09-06-2024,Campaign 3,Instagram,Video,Millennials,5099,133,19,130.29,1640.24
09-06-2024,Campaign 3,Instagram,Video,Gen X,789,18,1,21.23,71.35
09-06-2024,Campaign 3,Instagram,Image,Gen Z,9758,60,1,182.88,63.03
09-06-2024,Campaign 3,Instagram,Image,Millennials,5343,27,1,105.67,97.5
09-06-2024,Campaign 3,Instagram,Image,Gen X,867,16,0,21.41,0
09-06-2024,Campaign 3,Instagram,Carousel,Gen Z,7081,105,7,115.42,444.46
09-06-2024,Campaign 3,Instagram,Carousel,Millennials,5281,142,4,54.6,338.05
09-06-2024,Campaign 3,Instagram,Carousel,Gen X,232,6,0,3.19,0
09-06-2024,Campaign 3,TikTok,Video,Gen Z,9002,238,14,113.88,743.56
09-06-2024,Campaign 3,TikTok,Video,Millennials,1290,63,5,21.69,298.07
09-06-2024,Campaign 3,TikTok,Video,Gen X,131,5,0,1.59,0
09-06-2024,Campaign 3,TikTok,Image,Gen Z,11138,70,1,132.4,75.42
09-06-2024,Campaign 3,TikTok,Image,Millennials,1395,25,1,23.48,67.74
09-06-2024,Campaign 3,TikTok,Image,Gen X,381,2,0,6.92,0
09-06-2024,Campaign 3,TikTok,Carousel,Gen Z,12043,183,13,350.44,824.95
09-06-2024,Campaign 3,TikTok,Carousel,Millennials,1226,18,1,31.93,62.36
09-06-2024,Campaign 3,TikTok,Carousel,Gen X,601,14,0,12.34,0
09-06-2024,Campaign 3,Facebook,Video,Gen Z,2434,90,13,64.61,933.3
09-06-2024,Campaign 3,Facebook,Video,Millennials,11363,356,42,166.77,3716.04
09-06-2024,Campaign 3,Facebook,Video,Gen X,4113,146,21,91.1,1686.06
09-06-2024,Campaign 3,Facebook,Image,Gen Z,1784,30,1,36.2,91.91
09-06-2024,Campaign 3,Facebook,Image,Millennials,4522,56,1,62.99,84.47
09-06-2024,Campaign 3,Facebook,Image,Gen X,4949,45,2,104.48,126.83
09-06-2024,Campaign 3,Facebook,Carousel,Gen Z,1391,31,1,22.94,90.76
09-06-2024,Campaign 3,Facebook,Carousel,Millennials,9094,200,6,168.15,578.47
09-06-2024,Campaign 3,Facebook,Carousel,Gen X,3817,56,1,72.16,94.5
10-06-2024,Campaign 3,Instagram,Video,Gen Z,9123,387,30,230.3,2503.07
10-06-2024,Campaign 3,Instagram,Video,Millennials,3357,110,14,49.62,1364.16
10-06-2024,Campaign 3,Instagram,Video,Gen X,948,41,2,25.62,105.79
10-06-2024,Campaign 3,Instagram,Image,Gen Z,4360,79,0,70.31,0
10-06-2024,Campaign 3,Instagram,Image,Millennials,5045,100,3,135.45,181.94
10-06-2024,Campaign 3,Instagram,Image,Gen X,377,4,0,8.61,0
10-06-2024,Campaign 3,Instagram,Carousel,Gen Z,6207,90,4,66.36,227.18
10-06-2024,Campaign 3,Instagram,Carousel,Millennials,5254,73,4,147.17,256.56
10-06-2024,Campaign 3,Instagram,Carousel,Gen X,745,16,0,12.38,0
10-06-2024,Campaign 3,TikTok,Video,Gen Z,13653,626,52,167.85,3897.55
10-06-2024,Campaign 3,TikTok,Video,Millennials,1756,36,2,21.41,178.54
10-06-2024,Campaign 3,TikTok,Video,Gen X,763,22,2,9.57,175.57
10-06-2024,Campaign 3,TikTok,Image,Gen Z,12634,178,5,142.17,319.54
10-06-2024,Campaign 3,TikTok,Image,Millennials,809,12,0,9.13,0
10-06-2024,Campaign 3,TikTok,Image,Gen X,377,3,0,6.08,0
10-06-2024,Campaign 3,TikTok,Carousel,Gen Z,14926,377,20,277.17,1744.08
10-06-2024,Campaign 3,TikTok,Carousel,Millennials,1776,49,3,52.49,266.47
10-06-2024,Campaign 3,TikTok,Carousel,Gen X,610,11,0,15.25,0
10-06-2024,Campaign 3,Facebook,Video,Gen Z,2873,139,11,69.95,864.23
10-06-2024,Campaign 3,Facebook,Video,Millennials,11739,444,40,153.83,2938.85
10-06-2024,Campaign 3,Facebook,Video,Gen X,5474,158,18,58.69,1083.2
10-06-2024,Campaign 3,Facebook,Image,Gen Z,1099,18,0,26.39,0
10-06-2024,Campaign 3,Facebook,Image,Millennials,7188,121,2,140.26,120.07
10-06-2024,Campaign 3,Facebook,Image,Gen X,4588,27,0,92.02,0
10-06-2024,Campaign 3,Facebook,Carousel,Gen Z,1809,52,1,40.45,52.12
10-06-2024,Campaign 3,Facebook,Carousel,Millennials,5058,93,5,146.88,298.22
10-06-2024,Campaign 3,Facebook,Carousel,Gen X,5601,143,8,111.87,641.05
11-06-2024,Campaign 3,Instagram,Video,Gen Z,6027,144,19,160.67,1569.46
11-06-2024,Campaign 3,Instagram,Video,Millennials,7402,214,13,182.9,1286.09
11-06-2024,Campaign 3,Instagram,Video,Gen X,215,8,0,4.15,0
11-06-2024,Campaign 3,Instagram,Image,Gen Z,8162,101,2,230.56,113.34
11-06-2024,Campaign 3,Instagram,Image,Millennials,5172,69,2,115.82,194.21
11-06-2024,Campaign 3,Instagram,Image,Gen X,128,2,0,2.15,0
11-06-2024,Campaign 3,Instagram,Carousel,Gen Z,5520,63,2,75.11,177.43
11-06-2024,Campaign 3,Instagram,Carousel,Millennials,2694,74,5,72.96,414.23
11-06-2024,Campaign 3,Instagram,Carousel,Gen X,983,11,0,14.13,0
11-06-2024,Campaign 3,TikTok,Video,Gen Z,10601,415,30,188.64,2959.91
11-06-2024,Campaign 3,TikTok,Video,Millennials,688,14,2,12,169.54
11-06-2024,Campaign 3,TikTok,Video,Gen X,289,8,0,8.39,0
11-06-2024,Campaign 3,TikTok,Image,Gen Z,13428,141,2,257.13,180.71
11-06-2024,Campaign 3,TikTok,Image,Millennials,1950,15,0,49.26,0
11-06-2024,Campaign 3,TikTok,Image,Gen X,642,4,0,8.13,0
11-06-2024,Campaign 3,TikTok,Carousel,Gen Z,7718,216,11,145.02,778.52
11-06-2024,Campaign 3,TikTok,Carousel,Millennials,1031,30,1,15.19,59.69
11-06-2024,Campaign 3,TikTok,Carousel,Gen X,603,7,0,14.95,0
11-06-2024,Campaign 3,Facebook,Video,Gen Z,1895,65,4,34.73,371.29
11-06-2024,Campaign 3,Facebook,Video,Millennials,10391,240,31,302.98,1643.06
11-06-2024,Campaign 3,Facebook,Video,Gen X,4543,163,22,103.58,1690.36
11-06-2024,Campaign 3,Facebook,Image,Gen Z,1664,27,0,36.66,0
11-06-2024,Campaign 3,Facebook,Image,Millennials,5722,36,0,106.41,0
11-06-2024,Campaign 3,Facebook,Image,Gen X,3279,34,1,61.8,89.24
11-06-2024,Campaign 3,Facebook,Carousel,Gen Z,2946,36,0,83.8,0
11-06-2024,Campaign 3,Facebook,Carousel,Millennials,11014,253,11,160.91,588.52
11-06-2024,Campaign 3,Facebook,Carousel,Gen X,4898,66,2,72.54,183.75
12-06-2024,Campaign 3,Instagram,Video,Gen Z,4353,187,14,44.93,782.71
12-06-2024,Campaign 3,Instagram,Video,Millennials,2885,111,15,51.13,863.91
12-06-2024,Campaign 3,Instagram,Video,Gen X,365,17,2,8.11,124.27
12-06-2024,Campaign 3,Instagram,Image,Gen Z,5631,72,1,56.89,95.86
12-06-2024,Campaign 3,Instagram,Image,Millennials,2539,27,1,42.46,72.01
12-06-2024,Campaign 3,Instagram,Image,Gen X,652,5,0,13.22,0
12-06-2024,Campaign 3,Instagram,Carousel,Gen Z,8309,222,15,170.44,1445.45
12-06-2024,Campaign 3,Instagram,Carousel,Millennials,3901,107,5,64.95,383.07
12-06-2024,Campaign 3,Instagram,Carousel,Gen X,424,7,0,11.26,0
12-06-2024,Campaign 3,TikTok,Video,Gen Z,5829,254,19,89.39,1269.1
12-06-2024,Campaign 3,TikTok,Video,Millennials,1131,43,4,17.66,280.79
12-06-2024,Campaign 3,TikTok,Video,Gen X,373,9,0,10.19,0
12-06-2024,Campaign 3,TikTok,Image,Gen Z,8752,56,2,234.83,168.13
12-06-2024,Campaign 3,TikTok,Image,Millennials,1406,17,0,23.3,0
12-06-2024,Campaign 3,TikTok,Image,Gen X,994,11,0,15.37,0
12-06-2024,Campaign 3,TikTok,Carousel,Gen Z,12092,359,24,339.08,1945.4
12-06-2024,Campaign 3,TikTok,Carousel,Millennials,1122,19,0,23.36,0
12-06-2024,Campaign 3,TikTok,Carousel,Gen X,245,3,0,7.12,0
12-06-2024,Campaign 3,Facebook,Video,Gen Z,2295,107,13,35.82,889.14
12-06-2024,Campaign 3,Facebook,Video,Millennials,11429,437,43,202.33,4082.15
12-06-2024,Campaign 3,Facebook,Video,Gen X,3042,78,7,52.25,451.76
12-06-2024,Campaign 3,Facebook,Image,Gen Z,2072,29,0,47.86,0
12-06-2024,Campaign 3,Facebook,Image,Millennials,9420,113,1,158.88,90.66
12-06-2024,Campaign 3,Facebook,Image,Gen X,4859,64,3,144.42,192.26
12-06-2024,Campaign 3,Facebook,Carousel,Gen Z,2640,29,2,56.61,138.51
12-06-2024,Campaign 3,Facebook,Carousel,Millennials,6048,78,1,174.86,91.46
12-06-2024,Campaign 3,Facebook,Carousel,Gen X,2052,31,1,58.87,92.83
13-06-2024,Campaign 3,Instagram,Video,Gen Z,4380,102,11,79.2,654.94
13-06-2024,Campaign 3,Instagram,Video,Millennials,3831,111,9,114.52,510.27
13-06-2024,Campaign 3,Instagram,Video,Gen X,842,40,3,14.09,168.95
13-06-2024,Campaign 3,Instagram,Image,Gen Z,5309,80,1,54,66.93
13-06-2024,Campaign 3,Instagram,Image,Millennials,7782,103,3,211.8,196.25
13-06-2024,Campaign 3,Instagram,Image,Gen X,194,1,0,3.35,0
13-06-2024,Campaign 3,Instagram,Carousel,Gen Z,7009,157,5,199.76,393.73
13-06-2024,Campaign 3,Instagram,Carousel,Millennials,3904,63,3,96.38,209.77
13-06-2024,Campaign 3,Instagram,Carousel,Gen X,881,23,0,16.55,0
13-06-2024,Campaign 3,TikTok,Video,Gen Z,9555,255,32,189.02,2815.95
13-06-2024,Campaign 3,TikTok,Video,Millennials,1540,74,9,21.55,701.3
13-06-2024,Campaign 3,TikTok,Video,Gen X,865,32,3,15.91,183.55
13-06-2024,Campaign 3,TikTok,Image,Gen Z,12661,178,5,285.56,302.07
13-06-2024,Campaign 3,TikTok,Image,Millennials,801,8,0,14.85,0
13-06-2024,Campaign 3,TikTok,Image,Gen X,497,8,0,10.45,0
13-06-2024,Campaign 3,TikTok,Carousel,Gen Z,8415,170,3,96.16,151.11
13-06-2024,Campaign 3,TikTok,Carousel,Millennials,1240,22,1,33.47,80.46
13-06-2024,Campaign 3,TikTok,Carousel,Gen X,669,11,0,15.01,0
13-06-2024,Campaign 3,Facebook,Video,Gen Z,1786,50,3,41.96,182.67
13-06-2024,Campaign 3,Facebook,Video,Millennials,10784,300,22,299.61,1951.54
13-06-2024,Campaign 3,Facebook,Video,Gen X,2016,92,13,46.53,1089.28
13-06-2024,Campaign 3,Facebook,Image,Gen Z,1478,26,1,28.39,66.07
13-06-2024,Campaign 3,Facebook,Image,Millennials,11401,132,4,143.75,271.9
13-06-2024,Campaign 3,Facebook,Image,Gen X,4804,89,3,118.81,155.89
13-06-2024,Campaign 3,Facebook,Carousel,Gen Z,1345,26,0,23.86,0
13-06-2024,Campaign 3,Facebook,Carousel,Millennials,10939,161,11,255.84,869.38
13-06-2024,Campaign 3,Facebook,Carousel,Gen X,4698,103,3,79.56,276.79
14-06-2024,Campaign 3,Instagram,Video,Gen Z,4659,213,20,125.01,1318.01
14-06-2024,Campaign 3,Instagram,Video,Millennials,4415,102,13,122.38,1252.63
14-06-2024,Campaign 3,Instagram,Video,Gen X,985,22,1,21.65,86.14
14-06-2024,Campaign 3,Instagram,Image,Gen Z,3565,24,0,68.14,0
14-06-2024,Campaign 3,Instagram,Image,Millennials,4131,47,1,46.79,74.3
14-06-2024,Campaign 3,Instagram,Image,Gen X,419,2,0,9.67,0
14-06-2024,Campaign 3,Instagram,Carousel,Gen Z,9827,147,4,228.19,398.89
14-06-2024,Campaign 3,Instagram,Carousel,Millennials,6713,184,11,182.94,638.99
14-06-2024,Campaign 3,Instagram,Carousel,Gen X,355,10,0,5.64,0
14-06-2024,Campaign 3,TikTok,Video,Gen Z,10950,494,32,256.22,3060.19
14-06-2024,Campaign 3,TikTok,Video,Millennials,955,45,4,14.31,316.4
14-06-2024,Campaign 3,TikTok,Video,Gen X,277,11,0,3.37,0
14-06-2024,Campaign 3,TikTok,Image,Gen Z,9814,98,1,246.07,82.03
14-06-2024,Campaign 3,TikTok,Image,Millennials,1129,11,0,24.46,0
14-06-2024,Campaign 3,TikTok,Image,Gen X,414,2,0,11.78,0
14-06-2024,Campaign 3,TikTok,Carousel,Gen Z,8561,198,15,128.46,934.44
14-06-2024,Campaign 3,TikTok,Carousel,Millennials,999,18,1,12.06,56.65
14-06-2024,Campaign 3,TikTok,Carousel,Gen X,129,2,0,2.83,0
14-06-2024,Campaign 3,Facebook,Video,Gen Z,1363,50,5,22.96,340.49
14-06-2024,Campaign 3,Facebook,Video,Millennials,4339,159,8,96.38,612.07
14-06-2024,Campaign 3,Facebook,Video,Gen X,4908,236,26,126.36,2174.63
14-06-2024,Campaign 3,Facebook,Image,Gen Z,1552,18,0,19.91,0
14-06-2024,Campaign 3,Facebook,Image,Millennials,10152,84,2,282.15,134.52
14-06-2024,Campaign 3,Facebook,Image,Gen X,2684,48,1,55.76,93.04
14-06-2024,Campaign 3,Facebook,Carousel,Gen Z,1275,17,1,24.78,84.23
14-06-2024,Campaign 3,Facebook,Carousel,Millennials,5624,111,8,165.97,740.48
14-06-2024,Campaign 3,Facebook,Carousel,Gen X,3488,78,5,82.19,298.92
15-06-2024,Campaign 3,Instagram,Video,Gen Z,8335,170,10,222.39,822.79
15-06-2024,Campaign 3,Instagram,Video,Millennials,4821,168,23,109.46,1607.87
15-06-2024,Campaign 3,Instagram,Video,Gen X,676,25,2,10.27,160.71
15-06-2024,Campaign 3,Instagram,Image,Gen Z,4342,54,2,96.18,169.37
15-06-2024,Campaign 3,Instagram,Image,Millennials,4380,27,0,124.33,0
15-06-2024,Campaign 3,Instagram,Image,Gen X,818,14,0,22.07,0
15-06-2024,Campaign 3,Instagram,Carousel,Gen Z,6098,96,3,98.24,233.35
15-06-2024,Campaign 3,Instagram,Carousel,Millennials,6947,82,3,118.63,157.74
15-06-2024,Campaign 3,Instagram,Carousel,Gen X,940,17,1,10.98,52.02
15-06-2024,Campaign 3,TikTok,Video,Gen Z,11910,241,28,267.74,2302.98
15-06-2024,Campaign 3,TikTok,Video,Millennials,1744,74,9,33.59,458.75
15-06-2024,Campaign 3,TikTok,Video,Gen X,928,32,2,12.44,173.43
15-06-2024,Campaign 3,TikTok,Image,Gen Z,13527,111,2,398.09,184.87
15-06-2024,Campaign 3,TikTok,Image,Millennials,650,8,0,15.31,0
15-06-2024,Campaign 3,TikTok,Image,Gen X,211,2,0,3.33,0
15-06-2024,Campaign 3,TikTok,Carousel,Gen Z,5003,56,2,89.43,124.49
15-06-2024,Campaign 3,TikTok,Carousel,Millennials,563,8,0,11.06,0
15-06-2024,Campaign 3,TikTok,Carousel,Gen X,494,11,0,13.36,0
15-06-2024,Campaign 3,Facebook,Video,Gen Z,1305,47,3,37.9,276.77
15-06-2024,Campaign 3,Facebook,Video,Millennials,7323,298,26,114.74,2162.31
15-06-2024,Campaign 3,Facebook,Video,Gen X,4988,142,9,85.12,806.51
15-06-2024,Campaign 3,Facebook,Image,Gen Z,1964,36,1,58.37,88.74
15-06-2024,Campaign 3,Facebook,Image,Millennials,7310,57,0,136.01,0
15-06-2024,Campaign 3,Facebook,Image,Gen X,5916,68,2,70.83,174.38
15-06-2024,Campaign 3,Facebook,Carousel,Gen Z,2670,52,2,26.87,161.59
15-06-2024,Campaign 3,Facebook,Carousel,Millennials,8012,134,10,114.06,519.13
15-06-2024,Campaign 3,Facebook,Carousel,Gen X,4203,79,4,88.05,235.39
16-06-2024,Campaign 3,Instagram,Video,Gen Z,3374,163,16,65.8,1159.31
16-06-2024,Campaign 3,Instagram,Video,Millennials,2723,113,9,55.86,581.18
16-06-2024,Campaign 3,Instagram,Video,Gen X,405,10,1,8.93,88.18
16-06-2024,Campaign 3,Instagram,Image,Gen Z,6342,115,5,134.44,421.21
16-06-2024,Campaign 3,Instagram,Image,Millennials,4710,52,1,131.87,78
16-06-2024,Campaign 3,Instagram,Image,Gen X,164,2,0,2.19,0
16-06-2024,Campaign 3,Instagram,Carousel,Gen Z,4792,51,1,76.43,93.29
16-06-2024,Campaign 3,Instagram,Carousel,Millennials,3625,70,4,62.57,247.09
16-06-2024,Campaign 3,Instagram,Carousel,Gen X,795,21,1,15.57,82.46
16-06-2024,Campaign 3,TikTok,Video,Gen Z,11511,247,22,342.77,1300.58
16-06-2024,Campaign 3,TikTok,Video,Millennials,932,28,2,22.65,193.72
16-06-2024,Campaign 3,TikTok,Video,Gen X,171,8,0,2.43,0
16-06-2024,Campaign 3,TikTok,Image,Gen Z,14324,100,3,368.13,182.82
16-06-2024,Campaign 3,TikTok,Image,Millennials,1737,32,0,23.38,0
16-06-2024,Campaign 3,TikTok,Image,Gen X,958,15,0,27.57,0
16-06-2024,Campaign 3,TikTok,Carousel,Gen Z,7807,183,9,136.97,510.69
16-06-2024,Campaign 3,TikTok,Carousel,Millennials,1666,26,1,22.67,95.39
16-06-2024,Campaign 3,TikTok,Carousel,Gen X,916,15,1,11.02,60.25
16-06-2024,Campaign 3,Facebook,Video,Gen Z,1525,30,2,19.54,168.97
16-06-2024,Campaign 3,Facebook,Video,Millennials,4713,106,13,111.17,833.12
16-06-2024,Campaign 3,Facebook,Video,Gen X,5291,114,15,107.37,1214.21
16-06-2024,Campaign 3,Facebook,Image,Gen Z,1021,19,0,22.31,0
16-06-2024,Campaign 3,Facebook,Image,Millennials,5808,32,1,98.1,66.47
16-06-2024,Campaign 3,Facebook,Image,Gen X,2048,22,0,34.69,0
16-06-2024,Campaign 3,Facebook,Carousel,Gen Z,1328,30,0,37.64,0
16-06-2024,Campaign 3,Facebook,Carousel,Millennials,10833,315,24,285,1464.74
16-06-2024,Campaign 3,Facebook,Carousel,Gen X,5727,144,11,134.06,776.22
17-06-2024,Campaign 3,Instagram,Video,Gen Z,9242,453,64,163.34,4849.35
17-06-2024,Campaign 3,Instagram,Video,Millennials,4023,186,22,62.81,1591.53
17-06-2024,Campaign 3,Instagram,Video,Gen X,823,32,3,9.95,221.13
17-06-2024,Campaign 3,Instagram,Image,Gen Z,4790,88,3,97.18,248.96
17-06-2024,Campaign 3,Instagram,Image,Millennials,5995,55,1,75.21,95.67
17-06-2024,Campaign 3,Instagram,Image,Gen X,648,12,0,18.72,0
17-06-2024,Campaign 3,Instagram,Carousel,Gen Z,4704,68,3,129.45,160.29
17-06-2024,Campaign 3,Instagram,Carousel,Millennials,6665,194,4,185.99,274.97
17-06-2024,Campaign 3,Instagram,Carousel,Gen X,367,3,0,4.96,0
17-06-2024,Campaign 3,TikTok,Video,Gen Z,5448,148,19,66.24,1160.93
17-06-2024,Campaign 3,TikTok,Video,Millennials,1376,50,7,13.97,396.91
17-06-2024,Campaign 3,TikTok,Video,Gen X,346,15,2,8.91,165.28
17-06-2024,Campaign 3,TikTok,Image,Gen Z,12051,80,3,360.97,260.51
17-06-2024,Campaign 3,TikTok,Image,Millennials,1967,10,0,40.83,0
17-06-2024,Campaign 3,TikTok,Image,Gen X,929,12,0,26.89,0
17-06-2024,Campaign 3,TikTok,Carousel,Gen Z,8179,187,3,136.61,209.03
17-06-2024,Campaign 3,TikTok,Carousel,Millennials,1556,16,0,24.48,0
17-06-2024,Campaign 3,TikTok,Carousel,Gen X,1000,23,1,26.61,91.8
17-06-2024,Campaign 3,Facebook,Video,Gen Z,2615,80,5,30.18,410.24
17-06-2024,Campaign 3,Facebook,Video,Millennials,5058,186,27,128.95,2048.46
17-06-2024,Campaign 3,Facebook,Video,Gen X,2877,80,11,39.43,667.97
17-06-2024,Campaign 3,Facebook,Image,Gen Z,2162,42,2,56.19,162.91
17-06-2024,Campaign 3,Facebook,Image,Millennials,8663,76,2,112.05,139.71
17-06-2024,Campaign 3,Facebook,Image,Gen X,5541,55,2,72.26,194.59
17-06-2024,Campaign 3,Facebook,Carousel,Gen Z,2758,77,6,78.02,436.49
17-06-2024,Campaign 3,Facebook,Carousel,Millennials,8151,183,9,239.95,761.45
17-06-2024,Campaign 3,Facebook,Carousel,Gen X,2131,62,3,39.33,171.21
18-06-2024,Campaign 3,Instagram,Video,Gen Z,6367,299,23,96.96,2208.3
18-06-2024,Campaign 3,Instagram,Video,Millennials,2572,75,6,26.25,302.87
18-06-2024,Campaign 3,Instagram,Video,Gen X,929,41,4,21.79,298.57
18-06-2024,Campaign 3,Instagram,Image,Gen Z,9413,138,4,192.92,273.95
18-06-2024,Campaign 3,Instagram,Image,Millennials,3508,25,1,57.27,72.7
18-06-2024,Campaign 3,Instagram,Image,Gen X,650,10,0,16.82,0
18-06-2024,Campaign 3,Instagram,Carousel,Gen Z,6428,73,5,85.6,334.29
18-06-2024,Campaign 3,Instagram,Carousel,Millennials,6620,86,5,119.41,456.39
18-06-2024,Campaign 3,Instagram,Carousel,Gen X,625,8,0,12.3,0
18-06-2024,Campaign 3,TikTok,Video,Gen Z,7407,353,42,218.92,2205.98
18-06-2024,Campaign 3,TikTok,Video,Millennials,1800,48,6,47.62,418.82
18-06-2024,Campaign 3,TikTok,Video,Gen X,248,11,0,3.81,0
18-06-2024,Campaign 3,TikTok,Image,Gen Z,8268,140,5,139.8,415.34
18-06-2024,Campaign 3,TikTok,Image,Millennials,1196,9,0,17.8,0
18-06-2024,Campaign 3,TikTok,Image,Gen X,430,8,0,11.82,0
